Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
super bases,54,54,390,17,0.00,https://www.algeco.fr/professionnels-du-btp/super-base-vie,0,0,0.00,0.02,324000000,"[13,20,13,20,13,16,16,20,20,25,31,37]",2023-06-21,"People also ask, Indented, Related searches, See results about",commercial,Organic
permis de construire container stockage,27,27,50,9,0.32,https://www.algeco.fr/faq/ai-je-besoin-d-un-permis-de-construire,0,0,0.00,0.23,90600,"[27,36,18,36,45,45,45,63,18,81,63,100]",2023-05-28,"Reviews, Featured snippet, People also ask, Related searches",informational,Organic
touax solution modulaire,44,44,90,23,0.00,https://www.algeco.fr/,0,0,0.00,0,83,"[64,64,64,64,64,64,64,100,52,11,11,11]",2023-06-04,"Local pack, Image pack, Reviews, Find results on, Indented, Related searches",informational,Organic
wmail.amen.fr,97,97,210,36,0.00,https://www.algeco.fr/,0,0,0.00,0,56800000,"[0,0,0,0,0,0,0,66,81,81,100,81]",2023-06-15,"Sitelinks, Reviews, People also ask, Indented",navigational,Organic
cabinet medical pont de l'arche,72,72,170,22,0.00,https://www.algeco.fr/,0,0,0.00,0,93,"[6,12,34,34,65,81,65,100,100,53,53,53]",2023-06-04,"Local pack, Image pack, Reviews, Find results on, Indented, Related searches",commercial,Organic
ecole jean moulin rennes,48,48,110,17,0.00,https://www.algeco.fr/newsroom/groupe-scolaire-jean-moulin-rennes-35-algeco-deplace-la-cantine-scolaire,0,0,0.00,0,87,"[52,52,33,42,66,52,52,42,42,100,52,52]",2023-06-14,"Knowledge panel, Reviews, Indented, Related searches","navigational, transactional",Organic
module bureau,48,48,110,3,1.53,https://www.algeco.fr/professionnels-du-btp/base-vie/bureaux-de-chantier,0,0,0.00,1,47500000,"[41,64,52,82,82,64,64,64,82,82,64,64]",2023-06-11,"Image pack, Reviews, Image, Ads bottom, Indented, Related searches","informational, transactional",Organic
container chantier,17,18,170,4,1.15,https://www.algeco.fr/professionnels-du-btp/stockage-et-logistique/stockage-de-materiaux-de-chantier,0,0,0.00,1,5060000,"[100,65,53,53,80,80,80,42,80,65,53,53]",2023-06-22,"Image pack, Reviews, Image, Indented, Related searches",informational,Organic
algeco interieur,1,1,40,16,0.87,https://www.algeco.fr/faq/ai-je-besoin-d-un-permis-de-construire,0,0,0.00,1,46200,"[11,11,11,11,11,11,64,11,64,64,11,11]",2023-06-14,"Image pack, Reviews, Image, People also ask, Indented, Related searches","informational, transactional",People also ask
algeco interieur,1,1,40,16,0.87,https://www.algeco.fr/newsroom/le-modulaire-une-construction-durable-durable-durable,0,0,0.00,1,46200,"[11,11,11,11,11,11,64,11,64,64,11,11]",2023-06-14,"Image pack, Reviews, Image, People also ask, Indented, Related searches","informational, transactional",People also ask
algeco interieur,1,1,40,16,0.87,https://www.algeco.fr/newsroom/un-service-d-habillage-interieur-et-exterieur-cles-en-main,0,0,0.00,1,46200,"[11,11,11,11,11,11,64,11,64,64,11,11]",2023-06-14,"Image pack, Reviews, Image, People also ask, Indented, Related searches","informational, transactional",Organic
algeco interieur,2,2,40,16,0.87,https://www.algeco.fr/construction-modulaire,0,0,0.00,1,46200,"[11,11,11,11,11,11,64,11,64,64,11,11]",2023-06-14,"Image pack, Reviews, Image, People also ask, Indented, Related searches","informational, transactional",Organic
algeco interieur,3,3,40,16,0.87,https://www.algeco.fr/newsroom/le-bureau-un-espace-sur-demande-grace-au-modulaire,0,0,0.00,1,46200,"[11,11,11,11,11,11,64,11,64,64,11,11]",2023-06-14,"Image pack, Reviews, Image, People also ask, Indented, Related searches","informational, transactional",Organic
algeco interieur,4,4,40,16,0.87,https://www.algeco.fr/,0,0,0.00,1,46200,"[11,11,11,11,11,11,64,11,64,64,11,11]",2023-06-14,"Image pack, Reviews, Image, People also ask, Indented, Related searches","informational, transactional",Organic
algeco interieur,5,5,40,16,0.87,https://www.algeco.fr/professionnels-du-btp/base-vie/cuisine-de-chantier,0,0,0.00,1,46200,"[11,11,11,11,11,11,64,11,64,64,11,11]",2023-06-14,"Image pack, Reviews, Image, People also ask, Indented, Related searches","informational, transactional",Organic
algeco interieur,6,6,40,16,0.87,https://www.algeco.fr/realisations,0,0,0.00,1,46200,"[11,11,11,11,11,11,64,11,64,64,11,11]",2023-06-14,"Image pack, Reviews, Image, People also ask, Indented, Related searches","informational, transactional",Organic
algeco interieur,7,7,40,16,0.87,https://www.algeco.fr/nos-services-360/algeco-amenagement,0,0,0.00,1,46200,"[11,11,11,11,11,11,64,11,64,64,11,11]",2023-06-14,"Image pack, Reviews, Image, People also ask, Indented, Related searches","informational, transactional",Organic
algeco interieur,8,8,40,16,0.87,https://www.algeco.fr/nos-services-360,0,0,0.00,1,46200,"[11,11,11,11,11,11,64,11,64,64,11,11]",2023-06-14,"Image pack, Reviews, Image, People also ask, Indented, Related searches","informational, transactional",Organic
evolutivite,25,25,480,31,0.00,https://www.algeco.fr/newsroom/cabinet-medical-modulaire-confort-et-evolutivite-pour-le-nouveau-cabinet-medical-de-carsac,0,0,0.00,0,13300,"[81,81,66,44,66,66,66,54,100,81,81,81]",2023-06-17,"Instant answer, Image pack, Reviews, Image, Indented, Related searches",informational,Organic
garage préfabriqué béton occasion,76,76,390,6,0.26,https://www.algeco.fr/,0,0,0.00,1,89,"[44,54,54,54,66,81,54,66,100,100,100,81]",2023-06-18,"Image pack, Reviews, Image, Indented, Related searches",informational,Organic
cabane de chantier occasion pas cher,36,36,210,15,0.36,https://www.algeco.fr/,0,0,0.00,1,78,"[1,1,2,1,2,3,3,2,2,2,3,3]",2023-05-30,"Image pack, Reviews, Image, Indented, Related searches",informational,Organic
algeco def,9,9,40,26,0.00,https://www.algeco.fr/construction-modulaire,0,0,0.00,0,79,"[57,71,71,28,57,57,57,28,57,57,71,71]",2023-06-16,"Image pack, Sitelinks, Reviews, Featured snippet, People also ask, Indented, Related searches",informational,Organic
algeco def,10,10,40,26,0.00,https://www.algeco.fr/,0,0,0.00,0,79,"[57,71,71,28,57,57,57,28,57,57,71,71]",2023-06-16,"Image pack, Sitelinks, Reviews, Featured snippet, People also ask, Indented, Related searches",informational,Organic
71 quai d orsay,88,88,110,16,0.00,https://www.algeco.fr/realisations/chantier-de-renforcement-de-la-ligne-du-rer-c-spie-quai-d-orsay-paris-75,0,0,0.00,0,915000,"[42,100,65,34,80,80,65,19,15,0,0,0]",2023-06-15,"Image pack, Image, Indented, Address pack",informational,Organic
89 quai d'orsay,77,77,70,19,0.00,https://www.algeco.fr/realisations/chantier-de-renforcement-de-la-ligne-du-rer-c-spie-quai-d-orsay-paris-75,0,0,0.00,0,1050000,"[18,100,18,18,100,100,100,100,100,18,18,18]",2023-06-02,"Image pack, Reviews, Image, Indented, Address pack",informational,Organic
élémentaires,65,65,1600,53,0.00,https://architectureselementaires.algeco.fr/,0,0,0.00,0,20600000,"[100,100,80,66,0,44,36,52,36,0,0,0]",2023-06-21,"Instant answer, Reviews, Video Carousel, People also ask, Indented, Related searches, See results about",informational,Organic
bureau d'atelier modulaire,73,73,40,4,2.23,https://www.algeco.fr/realisations/bureau-modulaire-local-rtpx-et-local-de-graissage-pour-la-sncf-rennes-35,0,0,0.00,0.99,2420000,"[3,9,6,6,12,15,12,9,34,12,12,15]",2023-06-09,"Sitelinks, Reviews, Image, Indented, Related searches",commercial,Organic
urgences dentaires morvan brest,76,76,140,29,0.36,https://www.algeco.fr/realisations?category_0=All&category_1=All&category_2=All&category_3=All&category_4=All&category_5=All&page=2,0,0,0.00,0.01,93,"[21,21,53,81,53,34,34,6,9,65,21,100]",2023-06-15,"Local pack, Reviews, Image, People also ask, Find results on, Indented, Related searches","commercial, navigational",Organic
restaurant dentreprise,100,100,210,23,1.50,https://www.algeco.fr/realisations/restaurant-d-entreprise-en-haute-saone,0,0,0.00,0.16,58700000,"[0,0,100,0,0,0,0,0,0,67,1,0]",2023-05-31,"Local pack, Reviews, Featured snippet, Image, People also ask, Find results on, Related searches",commercial,Organic
prix bungalow chantier,44,44,40,12,0.94,https://www.algeco.fr/professionnels-du-btp/base-vie/salle-de-reunion-pour-chantier,0,0,0.00,1,513000,"[35,35,21,14,28,21,28,14,35,28,28,21]",2023-06-09,"Sitelinks, Reviews, Image, Indented, Related searches",transactional,Organic
prefabriquee,90,90,320,27,0.95,https://www.algeco.fr/faq/construction-modulaire-et-construction-prefabriquee,0,0,0.00,0.95,1030000,"[100,72,48,0,39,88,0,0,0,2,0,0]",2023-06-18,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Video Carousel, People also ask, Indented, Related searches",informational,Organic
organisateurs d'événements,93,93,90,26,0.95,https://www.algeco.fr/organisateurs-devenements,0,0,0.00,0.26,8860000,"[4,0,4,2,0,6,100,0,5,5,1,1]",2023-06-11,"Local pack, Sitelinks, Reviews, Featured snippet, Ads bottom, Video Carousel, People also ask",commercial,Organic
dermatologue carsac,25,25,170,22,0.00,https://www.algeco.fr/newsroom/cabinet-medical-modulaire-confort-et-evolutivite-pour-le-nouveau-cabinet-medical-de-carsac,0,0,0.00,0,42,"[0,0,3,3,3,3,3,18,100,81,81,66]",2023-06-17,"Knowledge panel, Image pack, Reviews, Related searches",informational,Organic
constructions modulaires bois,27,27,40,14,0.92,https://www.algeco.fr/newsroom/le-bois-plus-que-jamais-taille-pour-toutes-les-constructions,0,0,0.00,1,4630000,"[7,28,21,14,21,50,50,7,21,21,7,35]",2023-06-10,"Local pack, Sitelinks, Image, Related searches",commercial,Organic
zenith pau test pcr,22,22,50,17,0.00,https://www.algeco.fr/newsroom/confort-et-flexibilite-des-drive-pcr-crees-en-3-jours,0,0,0.00,0,44,"[4,6,15,6,9,6,9,9,2,2,2,2]",2023-06-04,"Image pack, Image, People also ask, Indented",informational,Organic
bungalow sanitaire prix,41,41,90,4,0.99,https://www.algeco.fr/professionnels-du-btp/base-vie/sanitaires-de-chantier-prets-lemploi,0,0,0.00,1,479000,"[2,3,5,3,5,5,3,5,3,5,3,2]",2023-06-02,"Sitelinks, Reviews, Image, Ads bottom, Indented, Related searches",transactional,Organic
53 quai d orsay,86,86,210,8,0.00,https://www.algeco.fr/realisations/chantier-de-renforcement-de-la-ligne-du-rer-c-spie-quai-d-orsay-paris-75,0,0,0.00,0,935000,"[82,82,100,35,66,100,53,53,53,12,10,10]",2023-06-17,"Image, Indented, Address pack, Related searches",informational,Organic
clim pour algeco,7,7,40,6,0.75,https://www.algeco.fr/newsroom/le-modulaire-beaucoup-plus-elabore-qu-il-n-en-l-air,0,0,0.00,1,92,"[7,42,42,7,7,7,7,7,7,7,7,7]",2023-06-07,"Image pack, Reviews, Image, Indented, Related searches",informational,Organic
clim pour algeco,8,8,40,6,0.75,https://www.algeco.fr/nos-services-360,0,0,0.00,1,92,"[7,42,42,7,7,7,7,7,7,7,7,7]",2023-06-07,"Image pack, Reviews, Image, Indented, Related searches",informational,Organic
laura joplin,38,38,480,23,0.00,https://www.algeco.fr/sites/default/files/webform/recevoir-un-devis/love-janis-laura-joplin-a4a3529.pdf,0,0,0.00,0,5590000,"[7,8,13,7,13,30,20,13,100,13,16,16]",2023-06-21,"Image pack, Reviews, Image, Indented, See results about",informational,Organic
stable au feu,72,72,50,21,0.00,https://www.algeco.fr/newsroom/nouveau-module-advance-stable-au-feu,0,0,0.00,0.01,7850000,"[45,45,18,18,45,45,36,36,63,45,45,36]",2023-06-07,"Image pack, Featured snippet, People also ask, Related searches",informational,Organic
la dhuys ligne 11,41,41,260,17,0.00,https://www.algeco.fr/realisations/une-base-vie-avec-terrasse-en-bois-pour-les-equipes-du-prolongement-de-la-ligne-11-du-metro-de-paris,0,0,0.00,0,82000,"[2,4,4,5,7,7,8,3,11,100,1,0]",2023-06-18,"Local pack, Image pack, Sitelinks, Reviews, Image, People also ask, Related searches",commercial,Organic
rampe pmr normes,74,74,40,24,0.29,https://www.algeco.fr/newsroom/des-batiments-modulaires-algeco-adaptes-aux-pmr,0,0,0.00,0.88,133000,"[100,57,42,28,42,57,42,28,100,42,100,71]",2023-06-11,"Reviews, Featured snippet, Image, People also ask, Indented, Related searches",informational,Organic
location algeco loxam,15,15,40,22,2.04,https://www.algeco.fr/professionnels-du-btp/base-vie/salle-de-reunion-pour-chantier,0,0,0.00,0.46,60,"[0,1,0,0,1,1,1,1,1,0,1,0]",2023-06-15,"Local pack, Image pack, Reviews, Image, Ads top, Indented, Related searches","navigational, transactional",Organic
stade george millandy meudon,72,72,50,20,0.00,https://www.algeco.fr/newsroom/reaffecter-ses-modules-a-de-nouveaux-projets-sportifs-c-est-possible-trois-exemples-a-meudon,0,0,0.00,0,81,"[0,100,18,18,100,100,100,18,18,18,18,18]",2023-06-06,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on",commercial,Organic
classe école,68,68,110,32,0.00,https://www.algeco.fr/acteurs-publics/etablissements-scolaires/ecole-modulaire,0,0,0.00,0,91000000,"[2,0,0,0,0,0,4,0,2,7,100,7]",2023-06-01,"Image pack, Sitelinks, Reviews, Image, People also ask, Related searches, See results about",informational,Organic
chantier leon grosse,69,69,70,38,1.04,https://www.algeco.fr/realisations/base-vie-leon-grosse-paris-75,0,0,0.00,0.05,939000,"[18,100,100,18,100,100,100,100,100,18,18,18]",2023-06-02,"Local pack, Sitelinks, Reviews, Indented, Related searches",navigational,Organic
rampes handicapés normes,75,75,50,24,0.35,https://www.algeco.fr/newsroom/des-batiments-modulaires-algeco-adaptes-aux-pmr,0,0,0.00,1,140000,"[100,82,0,0,0,0,0,0,0,0,0,0]",2023-06-18,"Reviews, Featured snippet, Image, People also ask, Indented, Related searches",informational,Organic
espace modulaire france,31,31,40,23,0.00,https://www.algeco.fr/construction-modulaire,0,0,0.00,0.01,3770000,"[18,18,18,18,100,100,18,18,18,18,18,18]",2023-06-07,"Knowledge panel, Image pack, Reviews, Image, FAQ, Indented",navigational,Organic
ageco cannes,70,70,110,36,0.00,https://www.algeco.fr/,0,0,0.00,0,71,"[34,28,21,21,34,34,34,28,34,34,34,34]",2023-06-04,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Video Carousel, FAQ, Indented",navigational,Organic
ecole maternelle rosa parks,44,44,40,18,0.00,https://www.algeco.fr/newsroom/ecole-rosa-parks-realisation-d-une-ecole-modulaire-transitoire,0,0,0.00,0.01,90,"[11,11,11,11,11,11,11,82,11,64,11,52]",2023-05-31,"Local pack, Image pack, Reviews, Image, Find results on, Indented, Related searches",commercial,Organic
96 boulevard paul vaillant couturier,61,61,40,15,0.00,http://architectureselementaires.algeco.fr/rub-3eme-edition-2008-09-10.htm,0,0,0.00,0,93,"[0,0,0,0,0,0,100,100,100,100,18,0]",2023-05-29,"Reviews, Indented, Address pack",informational,Organic
tour hekla paris,67,67,110,44,0.00,https://www.algeco.fr/newsroom/tour-hekla-une-super-base-vie-sur-mesure-pour-le-plus-haut-gratte-ciel-de-france,0,0,0.00,0,381000,"[64,100,100,64,52,41,52,100,52,41,64,64]",2023-06-17,"Knowledge panel, Sitelinks, Reviews, Image, People also ask, Indented, Related searches",navigational,Organic
laboratoir ploermel,59,59,590,23,0.00,https://www.algeco.fr/realisations/capsugel-un-laboratoire-pharmaceutique-modulaire-avant-gardiste,0,0,0.00,0,231000,"[4,37,31,46,31,4,3,52,68,46,52,46]",2023-06-18,"Knowledge panel, Image pack, Reviews, FAQ, Related searches",navigational,Organic
parpaing sur dalle sans fondation,87,87,50,17,0.00,https://www.algeco.fr/faq/faut-il-des-fondations-pour-installer-des-modules-algeco,0,0,0.00,0.03,89700,"[3,1,1,1,1,0,0,0,0,0,1,1]",2023-05-31,"Sitelinks, Reviews, Featured snippet, Video Carousel, People also ask, Indented, Related searches",informational,Organic
algeco d'occasion à vendre,22,22,140,10,0.52,https://www.algeco.fr/,0,0,0.00,0.34,46,"[7,7,7,11,26,53,42,80,80,100,80,65]",2023-06-10,"Reviews, Related searches",transactional,Organic
d&s groupe,46,46,140,22,0.00,https://www.algeco.fr/newsroom/julien-feja-president-groupe-ds-depuis-2010-algeco-est-l-allie-incontournable-de-notre,0,0,0.00,0,88,"[53,53,53,42,65,53,100,34,53,34,80,53]",2023-06-06,"Local pack, Image pack, Sitelinks, Reviews, FAQ, Find results on, Indented, Related searches","commercial, navigational",Organic
base vies,19,19,390,24,1.44,https://www.algeco.fr/professionnels-du-btp/base-vie,0,0,0.00,0.04,14700000,"[32,39,39,32,32,39,100,21,32,48,26,26]",2023-06-12,"Image pack, Reviews, People also ask, Indented, Related searches",informational,Organic
elementaires,72,74,260,48,0.00,https://architectureselementaires.algeco.fr/,0,0,0.00,0,467000,"[14,26,14,5,17,11,17,59,100,7,32,48]",2023-06-22,"Instant answer, Local pack, Image pack, Sitelinks, Reviews, People also ask, Indented, Related searches, See results about",informational,Organic
eco geste au bureau,49,49,170,30,0.69,https://www.algeco.fr/newsroom/quels-eco-gestes-au-bureau,0,0,0.00,0.15,1910000,"[53,53,53,53,43,100,81,81,28,43,15,21]",2023-06-01,"Sitelinks, Reviews, People also ask, Indented, Related searches",commercial,Organic
bungalow de chantier,53,53,1900,19,1.37,https://www.algeco.fr/professionnels-du-btp/base-vie,0,0,0.00,1,1030000,"[79,79,66,54,79,79,79,66,79,100,100,79]",2023-06-17,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Indented, Related searches",informational,Organic
boboc,68,68,70,29,0.00,http://architectureselementaires.algeco.fr/rub-damien-boboc-37.htm,0,0,0.00,0,2040000,"[18,18,18,100,100,100,100,18,81,100,100,100]",2023-06-03,"Knowledge panel, Image pack, Image, Indented, Related searches",transactional,Organic
ligne 88 vitrolles marseille,86,86,110,10,0.00,https://www.algeco.fr/nos-agences/agence-marseille,0,0,0.00,0,465000,"[82,100,64,52,41,64,64,64,52,52,64,29]",2023-06-04,"Image pack, Sitelinks, Reviews, Indented, Related searches",commercial,Organic
ecole rosa parks,78,78,590,24,0.00,https://www.algeco.fr/newsroom/ecole-rosa-parks-realisation-d-une-ecole-modulaire-transitoire,0,0,0.00,0,2340000,"[72,100,59,59,100,59,59,48,72,32,48,39]",2023-06-09,"Local pack, Image pack, Reviews, Image, People also ask, Find results on, Indented, Related searches",commercial,Organic
medecin ayron,32,32,170,24,0.00,https://www.algeco.fr/realisations/ayron-le-nouveau-cabinet-medical-change-la-vie-de-la-commune,0,0,0.00,0,57,"[52,80,100,52,80,80,80,100,80,66,100,66]",2023-06-08,"Knowledge panel, Image pack, Sitelinks, Reviews, FAQ, Related searches",navigational,Organic
prix algeco occasion,24,24,70,11,0.41,https://www.algeco.fr/professionnels-du-btp/base-vie/cuisine-de-chantier,0,0,0.00,0.39,71,"[28,15,12,28,15,21,12,15,21,12,28,15]",2023-06-05,"Reviews, Image, Indented",transactional,Organic
