Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
maire de clisson,77,77,320,23,0.00,https://www.cougnaud-construction.com/clisson-inaugure-nouveaux-vestiaires-installes-cougnaud-construction/,0,0,0.00,0,93,"[44,100,36,44,23,44,54,19,44,23,29,44]",2023-06-13,"Instant answer, Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches","informational, transactional",Organic
salle lieusaint,27,27,50,22,0.34,https://www.cougnaud-construction.com/realisations/salle-polyvalente/,0,0,0.00,0.08,873000,"[36,36,36,36,63,100,100,27,45,18,36,18]",2023-06-11,"Local pack, Sitelinks, Reviews, Image, Find results on, Indented, Related searches",commercial,Organic
algeco lyon,28,28,50,19,3.46,https://www.cougnaud-construction.com/,0,0,0.00,0.4,78200,"[64,23,11,11,23,11,17,17,41,41,29,29]",2023-06-09,"Knowledge panel, Image pack, Sitelinks, Image, Ads bottom, People also ask, Indented, Related searches",navigational,Organic
mairie puymoyen,68,68,140,27,0.00,https://www.cougnaud-construction.com/realisations/pole-enfance-dupuy/,0,0,0.00,0,51800,"[82,100,82,82,82,64,64,64,64,82,64,64]",2023-06-14,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, FAQ, Indented, Related searches",navigational,Organic
algeco aménagé maison,50,50,110,12,0.45,https://www.cougnaud-construction.com/,0,0,0.00,1,99,"[33,42,23,42,52,80,52,52,80,80,80,80]",2023-06-04,"Image pack, Reviews, Image, Video Carousel, People also ask, Indented, Related searches",informational,Organic
lycée hôtelier notre dame,49,49,90,19,0.00,https://www.cougnaud-construction.com/realisations/restauration-dentreprise-notre-dame-du-roc/,0,0,0.00,0,97,"[52,52,9,52,52,52,52,52,80,9,42,9]",2023-06-12,"Knowledge panel, Sitelinks, Reviews, Indented, Related searches",navigational,Organic
atlantic meyzieu,41,41,590,20,0.96,https://www.cougnaud-construction.com/realisations/bureaux-atlantic/,0,0,0.00,0.06,82,"[81,81,67,36,81,67,67,54,100,81,81,67]",2023-06-13,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, People also ask, Indented, Related searches",informational,Organic
georges mazurelle,58,58,110,28,0.00,https://www.cougnaud-construction.com/realisations/restauration-dentreprise-ch-georges-mazurelle/,0,0,0.00,0,69,"[64,64,64,64,100,78,78,64,78,78,78,64]",2023-06-07,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, FAQ, Twitter carousel, Related searches",navigational,Organic
vétérinaire bordeaux,79,79,880,23,0.87,https://www.cougnaud-construction.com/realisations/clinique-veterinaire-bordeaux/,0,0,0.00,0.03,2670000,"[100,20,100,20,20,84,37,16,20,31,68,13]",2023-06-22,"Local pack, Image pack, Sitelinks, Image, Find results on, Indented, Related searches",commercial,Organic
urecia,20,20,40,38,1.08,https://www.cougnaud-construction.com/wp-content/uploads/2022/01/EXE-GC_PS_CC-FAURECIA-P1703494-CMYK-A4-FR-LR-02.pdf,0,0,0.00,0,65,"[17,23,23,11,23,23,29,23,23,29,29,29]",2023-06-09,"Knowledge panel, Image pack, Sitelinks, Reviews, Indented, Related searches",navigational,Organic
spam la redoute,50,50,50,8,0.00,https://www.cougnaud-construction.com/realisations/locaux-sociaux-la-redoute/,0,0,0.00,0,734000,"[41,11,11,100,52,11,11,23,41,11,23,11]",2023-06-23,"Sitelinks, Reviews, Related searches","commercial, informational",Organic
logo razel bec,93,93,90,14,0.00,https://www.cougnaud-construction.com/realisations/batiment-administratif-razelbec/,0,0,0.00,0,93,"[64,78,64,78,64,64,64,50,64,78,78,78]",2023-06-12,"Image pack, Reviews, Image, Indented, Related searches",informational,Organic
mairie de laigneville,64,64,590,24,0.00,https://www.cougnaud-construction.com/realisations/alsh-cantine-scolaire/,0,0,0.00,0,55200,"[81,100,100,54,100,81,81,66,100,81,81,66]",2023-06-17,"Knowledge panel, Image pack, Sitelinks, Reviews, FAQ, Related searches",navigational,Organic
ent collège françois de belleforest,23,23,70,24,0.00,https://www.cougnaud-construction.com/realisations/extension-du-college-belleforest-de-samatan/,0,0,0.00,0,28,"[50,64,14,14,64,50,64,14,78,64,64,78]",2023-06-21,"Knowledge panel, Image pack, Sitelinks, Reviews, Indented, Related searches",navigational,Organic
centre de formation de foot,58,58,170,39,0.70,https://www.cougnaud-construction.com/realisations/centre-de-formation/,0,0,0.00,0.21,42900000,"[35,28,23,18,23,23,23,100,66,11,18,15]",2023-06-05,"Knowledge panel, Local pack, Image, People also ask, Find results on, Indented, Related searches",commercial,Organic
construction ossature metallique,68,68,40,16,0.78,https://www.cougnaud-construction.com/construction-modulaire/bois-metal-beton/,0,0,0.00,0.42,5900000,"[5,5,5,28,5,5,17,5,17,5,23,5]",2023-06-04,"Local pack, Image pack, Sitelinks, Reviews, Video Carousel, People also ask, Find results on, Indented, Related searches",informational,Organic
vestiaires rugby,43,43,70,11,0.00,https://www.cougnaud-construction.com/realisations/vestiaires-sportifs-club-house-meyzieu/,0,0,0.00,0.01,5830000,"[45,81,63,27,27,100,63,45,45,18,100,81]",2023-06-14,"Image pack, Sitelinks, Reviews, Indented, Related searches",informational,Organic
mairie de dompierre sur yon,84,84,210,29,0.00,https://www.cougnaud-construction.com/realisations/accueil-periscolaire-dompierre-sur-yon/,0,0,0.00,0,165000,"[81,100,81,65,81,81,53,65,65,65,53,65]",2023-06-20,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches",navigational,Organic
europcar marignane,42,42,590,25,2.46,https://www.cougnaud-construction.com/realisations/agence-de-location/,0,0,0.00,0.3,84,"[81,81,81,100,81,66,66,81,81,66,81,66]",2023-06-24,"Knowledge panel, Image pack, Reviews, Image, Ads bottom, FAQ, Indented, Related searches","navigational, transactional",Organic
romain rolland argenteuil,33,33,50,19,0.00,https://www.cougnaud-construction.com/realisations/lycee-argenteuil/,0,0,0.00,0,92,"[100,100,18,18,18,100,100,18,100,18,18,18]",2023-06-06,"Knowledge panel, Image pack, Reviews, Image, Indented",informational,Organic
pressac 86,91,91,140,31,0.00,https://www.cougnaud-construction.com/realisations/point-d-accueil-village-flottant-pressac/,0,0,0.00,0.01,127000,"[66,80,100,100,66,52,52,52,66,66,52,80]",2023-06-19,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches",informational,Organic
les minis pousses,24,24,480,18,0.00,https://www.cougnaud-construction.com/realisations/maison-bleue-saint-cyr/,0,0,0.00,0.07,62600,"[54,54,81,54,81,100,66,100,100,81,81,81]",2023-06-14,"Local pack, Image pack, Sitelinks, Reviews, Video Carousel, Find results on, Indented, Related searches",commercial,Organic
boulangerie fragnes,36,39,90,20,0.00,https://www.cougnaud-construction.com/realisations/boulangerie-patisserie/,0,0,0.00,0,89,"[15,9,15,19,12,9,9,12,9,9,5,12]",2023-06-25,"Local pack, Image pack, Reviews, Image, Find results on, Indented, Related searches",commercial,Organic
mairie exireuil,82,82,90,30,0.00,https://www.cougnaud-construction.com/realisations/ecole-maternelle-exireuil/,0,0,0.00,0,25200,"[81,81,81,100,81,81,100,45,100,81,100,81]",2023-06-04,"Instant answer, Knowledge panel, Local pack, Image pack, Sitelinks, Reviews, Image, FAQ, Find results on, Indented, Related searches",commercial,Organic
lycee romain roland,55,55,40,22,0.00,https://www.cougnaud-construction.com/realisations/lycee-argenteuil/,0,0,0.00,0,100,"[100,35,64,0,100,7,21,0,14,0,0,0]",2023-06-13,"Local pack, Image pack, Sitelinks, Reviews, FAQ, Find results on, Indented, Related searches, See results about","commercial, navigational",Organic
efrei paris campus,83,83,40,28,0.00,https://www.cougnaud-construction.com/realisations/campus-etudiant/,0,0,0.00,0.05,53100,"[18,100,18,18,100,100,18,18,18,18,18,18]",2023-06-10,"Knowledge panel, Image pack, Reviews, Image, Indented, Related searches","navigational, transactional",Organic
institut roussy,31,31,50,41,0.00,https://www.cougnaud-construction.com/realisations/laboratoire-institut-gustave-roussy/,0,0,0.00,0.01,1790000,"[36,45,27,45,45,63,45,100,45,36,45,36]",2023-06-23,"Local pack, Sitelinks, Reviews, Image, People also ask, Find results on, Twitter carousel, Indented, Related searches","commercial, navigational",Organic
laborit poitiers,73,73,210,25,0.00,https://www.cougnaud-construction.com/realisations/etablissement-de-sante-poitiers/,0,0,0.00,0,92,"[100,81,81,100,100,81,65,65,100,53,43,43]",2023-06-17,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Indented, Related searches","commercial, navigational",Organic
taille algeco,66,66,110,13,0.50,https://www.cougnaud-construction.com/,0,0,0.00,0.41,35300,"[78,100,78,50,50,78,78,64,50,78,78,100]",2023-05-31,"Image pack, Reviews, Featured snippet, Image, Ads top, People also ask, Indented, Related searches",informational,Organic
le sénat à paris,45,45,50,44,0.00,https://www.cougnaud-construction.com/realisations/le-senat/,0,0,0.00,0,18900000,"[18,18,18,18,18,100,18,100,100,100,81,18]",2023-06-13,"Instant answer, Reviews, Image, People also ask, Indented, Related searches, See results about",commercial,Organic
cougnaud recrutement,22,22,140,19,0.17,https://www.cougnaud-construction.com/,0,0,0.00,0.14,57,"[64,64,64,64,100,100,82,64,100,100,100,82]",2023-06-18,"Image pack, Jobs search, Indented, Related searches",informational,Organic
salle saint avertin,15,15,50,19,0.00,https://www.cougnaud-construction.com/realisations/salle-polyvalente-saint-avertin/,0,0,0.00,0.01,393000,"[11,11,11,11,23,64,64,11,64,29,11,11]",2023-06-02,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Indented, Related searches",commercial,Organic
vestiaires psg,65,65,320,38,0.00,https://www.cougnaud-construction.com/realisations/vestiaires-sportifs-psg/,0,0,0.00,0.02,87,"[29,23,23,36,29,36,29,81,29,100,54,36]",2023-06-18,"Image pack, Reviews, Indented, Related searches",informational,Organic
laboratoire analyse carcassonne,37,37,320,20,0.00,https://www.cougnaud-construction.com/realisations/laboratoire-medicale-carcasonne/,0,0,0.00,0,187000,"[54,44,28,44,44,54,81,54,54,44,44,54]",2023-06-15,"Local pack, Image pack, Image, Find results on, Indented, Related searches",commercial,Organic
accior la roche sur yon,18,18,110,26,0.00,https://www.cougnaud-construction.com/realisations/siege-social-accior/,0,0,0.00,0,71,"[64,64,64,29,82,64,100,52,82,64,64,52]",2023-06-03,"Knowledge panel, Image pack, Sitelinks, Reviews, FAQ, Indented, Related searches",navigational,Organic
ces batiment,67,67,50,24,0.00,https://www.cougnaud-construction.com/,0,0,0.00,0,30400000,"[21,15,6,9,15,21,21,12,34,15,15,15]",2023-06-06,"Sitelinks, Featured snippet, People also ask, Indented, Related searches",informational,Organic
creche maison bleu,88,88,110,31,0.57,https://www.cougnaud-construction.com/realisations/maison-bleue-saint-cyr/,0,0,0.00,0.07,4990000,"[80,42,52,19,66,66,100,33,80,33,52,52]",2023-06-24,"Knowledge panel, Local pack, Sitelinks, Reviews, Ads top, People also ask, Related searches",navigational,Organic
centre entrainement ol,84,84,110,19,0.00,https://www.cougnaud-construction.com/groupama-ol-academy/,0,0,0.00,0,467000,"[42,15,42,42,53,100,80,19,34,42,7,19]",2023-06-18,"Local pack, Image pack, Reviews, Video Carousel, People also ask, Indented, Related searches",informational,Organic
groupe nexans,18,18,40,29,0.00,https://www.cougnaud-construction.com/realisations/bureaux-nexans/,0,0,0.00,0,2560000,"[36,45,18,18,27,36,36,18,36,36,36,45]",2023-06-08,"Sitelinks, Indented, Related searches","informational, transactional",Organic
bois et métal,92,92,50,29,0.52,https://www.cougnaud-construction.com/construction-modulaire/bois-metal-beton/,0,0,0.00,0.95,88500000,"[23,23,23,0,100,23,23,17,52,23,29,23]",2023-06-11,"Knowledge panel, Image pack, Reviews, Image, Video Carousel, Indented, Related searches",informational,Organic
club house foot,51,51,210,17,0.00,https://www.cougnaud-construction.com/realisations/club-house-le-poire-sur-vie/,0,0,0.00,0,245000000,"[43,66,82,53,53,100,82,43,23,53,35,35]",2023-05-31,"Local pack, People also ask, Find results on, Indented, Related searches",commercial,Organic
lycee latour,26,26,50,25,0.00,https://www.cougnaud-construction.com/realisations/college-lycee-g-de-la-tour/,0,0,0.00,0,3390000,"[0,0,0,11,52,100,100,11,17,23,11,52]",2023-06-13,"Knowledge panel, Image pack, Sitelinks, Reviews, Indented, Related searches",navigational,Organic
cougnaud bungalow,6,6,50,9,1.12,https://www.cougnaud-construction.com/,0,0,0.00,0.43,65,"[6,4,6,8,8,6,8,10,22,22,18,14]",2023-06-24,"Local pack, Image pack, Reviews, Image, Find results on, Indented, Related searches",commercial,Organic
plaza immobilier sens,21,21,90,27,0.00,https://www.cougnaud-construction.com/realisations/agence-immobiliere/,0,0,0.00,0.02,75,"[78,64,78,78,64,78,64,35,64,78,78,78]",2023-06-08,"Knowledge panel, Image pack, Reviews, People also ask, Indented, Related searches","informational, transactional",Organic
village-flottant-pressac,40,40,2400,29,0.10,https://www.cougnaud-construction.com/realisations/point-d-accueil-village-flottant-pressac/,0,0,0.00,0.03,17500,"[54,65,81,100,54,54,29,29,29,43,43,0]",2023-06-19,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, FAQ, Indented, Related searches",navigational,Organic
panneau ossature bois,60,60,170,4,0.42,https://www.cougnaud-construction.com/construction-modulaire/bois-metal-beton/construction-bois/ossature-bois/mob-bois/,0,0,0.00,1,3180000,"[65,65,53,65,42,53,65,53,53,80,65,53]",2023-06-05,"Image pack, Reviews, Image, People also ask, Indented, Related searches",informational,Organic
la mairie de corbeil essonnes,51,51,110,31,0.00,https://www.cougnaud-construction.com/realisations/point-d-accueil-mairie-corbeil-essonne/,0,0,0.00,0,428000,"[52,52,29,41,82,64,64,64,100,64,64,52]",2023-06-12,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches",navigational,Organic
modulaire,60,60,1300,47,1.02,https://www.cougnaud-construction.com/,0,0,0.00,0.27,18000000,"[81,100,62,62,81,81,100,81,100,100,100,81]",2023-06-24,"Instant answer, Sitelinks, Reviews, Image, People also ask, Related searches",informational,Organic
accior,13,13,170,28,0.00,https://www.cougnaud-construction.com/temoignage-accior/,0,0,0.00,0,84,"[65,80,80,53,26,80,80,80,65,100,100,80]",2023-05-30,"Local pack, Sitelinks, Reviews, Find results on, Indented, Related searches","commercial, navigational",Organic
incubateur polytechnique,86,86,50,15,0.00,https://www.cougnaud-construction.com/cougnaud-construction-double-la-superficie-de-lx-novation-center/,0,0,0.00,0.03,99600,"[57,57,57,57,100,57,71,57,71,71,71,57]",2023-06-07,"Indented, Related searches",informational,Organic
construction hors limite,33,33,320,26,0.00,https://www.cougnaud-construction.com/la-construction-hors-site-revolutionne-le-marche/,0,0,0.00,0,29700000,"[66,100,54,54,23,19,9,9,100,23,12,12]",2023-06-17,"Knowledge panel, Sitelinks, Reviews, Video Carousel","informational, transactional",Organic
consyruction,88,88,140,67,0.79,https://www.cougnaud-construction.com/,0,0,0.00,0.02,3180000000,"[0,66,66,0,100,0,0,35,7,53,35,53]",2023-06-14,"Instant answer, Knowledge panel, Local pack, Sitelinks, Reviews, Image, People also ask, Find results on, Indented, Related searches",commercial,Organic
lycée le roc la roche sur yon,43,43,50,25,0.00,https://www.cougnaud-construction.com/realisations/restauration-dentreprise-notre-dame-du-roc/,0,0,0.00,0,82,"[82,29,11,23,41,11,29,11,64,64,11,11]",2023-06-15,"Knowledge panel, Image pack, Sitelinks, Reviews, Related searches",navigational,Organic
europcar marseille provence aeroport,40,40,590,28,2.35,https://www.cougnaud-construction.com/agence-europcar/,0,0,0.00,0.1,97,"[45,100,100,67,67,67,13,24,24,8,6,13]",2023-06-18,"Knowledge panel, Reviews, Image, Ads bottom, Indented, Related searches",transactional,Organic
mickael martin,96,96,320,23,0.00,https://www.cougnaud-construction.com/mickael-martin-resp-direction-travaux/,0,0,0.00,0,4370000,"[54,36,36,29,66,44,66,54,81,54,54,44]",2023-06-11,"Knowledge panel, Image pack, Reviews, Image, Indented, Related searches","informational, transactional",Organic
mairie d arbent,58,58,50,24,0.00,https://www.cougnaud-construction.com/realisations/accueil-periscolaire-restauration-scolaire-arbent/,0,0,0.00,0,75900,"[100,100,100,18,81,18,63,0,45,0,27,27]",2023-06-07,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Related searches",navigational,Organic
centre de loisirs la roche sur yon,66,66,170,10,0.00,https://www.cougnaud-construction.com/realisations/accueil-periscolaire-dompierre-sur-yon/,0,0,0.00,0,96,"[80,100,80,80,53,80,42,42,65,42,42,53]",2023-06-18,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Indented, Related searches",commercial,Organic
kérichen,52,52,110,29,0.00,https://www.cougnaud-construction.com/realisations/lycee-la-perouse-kerichen/,0,0,0.00,0,92,"[12,81,43,0,53,34,28,81,0,0,100,0]",2023-06-22,"Local pack, Image pack, Sitelinks, Reviews, Image, Video Carousel, Find results on, Indented, Related searches","commercial, navigational",Organic
linde portet sur garonne,39,39,90,22,0.00,https://www.cougnaud-construction.com/realisations/batiment-adminstratif-linde-gas/,0,0,0.00,0,58000,"[100,100,100,63,81,45,81,100,100,100,27,18]",2023-06-15,"Knowledge panel, Image pack, Reviews, Indented",informational,Organic
plan village flottant pressac,44,44,50,19,0.00,https://www.cougnaud-construction.com/realisations/point-d-accueil-village-flottant-pressac/,0,0,0.00,0,12500,"[8,8,8,8,1,1,1,1,1,8,1,1]",2023-06-10,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, FAQ, Related searches",navigational,Organic
