Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
marketing suite,79,79,40,8,1.30,https://www.portakabin.com/gb-en/our-buildings/other-building-uses/marketing-suite/,0,0,0.00,0.03,536000000,"[100,18,18,18,18,18,27,18,18,100,63,36]",2023-05-27,"Local pack, Reviews",informational,Organic
24 heures du bâtiment,74,74,70,12,0.00,https://www.portakabin.com/fr/pourquoi-portakabin/options-dacquisition/location/,0,0,0.00,0,43200000,"[6,6,6,6,34,53,100,6,6,6,6,6]",2023-06-02,"Reviews, Indented, Related searches",informational,Organic
duqueine,38,38,1300,26,0.00,https://www.portakabin.com/fr/etudes-de-cas/duqueine/,0,0,0.00,0,257000,"[81,81,62,62,100,100,100,62,100,81,81,62]",2023-06-19,"Knowledge panel, Local pack, Sitelinks, Reviews, Image, FAQ, Find results on, Indented, Related searches","commercial, navigational",Organic
immeuble grand horizon,33,33,40,9,0.00,https://www.portakabin.com/fr/nos-agences/agence-de-marseille/,0,0,0.00,0,2590000,"[18,18,18,18,100,18,100,18,100,18,18,18]",2023-06-13,"Knowledge panel, Image pack, Reviews, Image, Indented",informational,Organic
salle de sport audruicq,38,38,70,18,0.82,https://www.portakabin.com/fr/nos-batiments/etablissements-scolaires/salles-de-sport/,0,0,0.00,0.06,73,"[3,3,3,3,18,18,18,18,15,18,15,3]",2023-06-21,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches",informational,Organic
procter & gamble amiens,91,91,320,27,0.00,https://www.portakabin.com/fr/etudes-de-cas/procter-gamble/,0,0,0.00,0,98,"[19,54,54,100,54,54,44,54,66,19,23,23]",2023-06-14,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches","informational, navigational",Organic
oxford université,86,86,260,33,1.59,https://www.portakabin.com/fr/etudes-de-cas/universite-oxford/,0,0,0.00,0.03,0,"[16,20,16,8,24,24,30,16,24,16,20,24]",2023-06-18,"Knowledge panel, Carousel, Sitelinks, Reviews, Image, People also ask, Indented, Related searches",informational,Organic
gérant de pharmacie étude,92,92,40,18,0.50,https://www.portakabin.com/fr/etudes-de-cas/pharmacie-de-marliere/,0,0,0.00,0.03,385000,"[22,55,0,11,55,55,0,0,100,44,55,44]",2023-06-24,"Image pack, Reviews, People also ask, Related searches",informational,Organic
salles de classe,39,39,140,21,0.73,https://www.portakabin.com/fr/nos-batiments/etablissements-scolaires/salles-de-classe/,0,0,0.00,0,32400000,"[1,26,4,9,17,11,21,14,11,32,21,11]",2023-06-19,"Image pack, Sitelinks, Reviews, Image, People also ask, Related searches",informational,Organic
pharmacie de la poste valenciennes,79,79,40,19,0.00,https://www.portakabin.com/fr/etudes-de-cas/pharmacie-de-la-plage/,0,0,0.00,0,98,"[19,52,23,9,9,9,9,52,9,9,23,9]",2023-06-02,"Local pack, Image pack, Reviews, Image, Find results on, Related searches",commercial,Organic
panneaux sandwich declasse occasion,41,41,70,17,0.29,https://www.portakabin.com/fr/nos-batiments/notre-gamme-de-produits/batiments-assemblables/akademy/,0,0,0.00,0.97,57,"[53,42,34,15,19,15,11,15,26,42,19,7]",2023-05-31,"Local pack, Reviews, Find results on, Related searches",commercial,Organic
hôpital lens,69,69,140,24,0.00,https://www.portakabin.com/fr/etudes-de-cas/centre-hospitalier-de-lens/,0,0,0.00,0,3030000,"[6,14,6,0,81,54,54,2,2,35,54,8]",2023-06-17,"Local pack, Image pack, Reviews, Image, Find results on, Indented, Related searches",commercial,Organic
kotra logistics,46,46,70,22,0.00,https://www.portakabin.com/nl/referenties/kotra-logistics/,0,0,0.00,0,376000,"[14,78,14,78,78,78,78,14,14,78,14,14]",2023-06-12,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Indented, Related searches","commercial, navigational",Organic
villepreux mairie,30,30,170,28,0.00,https://www.portakabin.com/fr/etudes-de-cas/mairie-de-villepreux/,0,0,0.00,0,94,"[80,100,65,53,53,80,65,53,65,65,53,53]",2023-06-17,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Video Carousel, Related searches",navigational,Organic
vestiaires collectif,15,15,90,34,1.02,https://www.portakabin.com/fr/nos-batiments/toilettes-douches-et-vestiaires/vestiaires/,0,0,0.00,1,999000,"[0,15,21,15,6,34,34,43,12,15,81,21]",2023-06-04,"Image pack, Sitelinks, Reviews, Image, Ads bottom, People also ask, Indented, Related searches",navigational,Organic
hôpital americain,81,81,1000,43,0.27,https://www.portakabin.com/fr/etudes-de-cas/hopital-americain-de-paris/,0,0,0.00,0.01,1120000,"[11,0,1,100,34,44,34,34,34,44,30,24]",2023-06-23,"Local pack, Image pack, Sitelinks, Reviews, Image, People also ask, FAQ, Find results on","commercial, navigational",Organic
decider de,88,88,50,32,0.00,https://www.portakabin.com/be-fr/faqs/acquisition-et-couts/dois-je-decider-de-la-duree-de-location-de-mon-batiment-pour-etablir-le-contrat/,0,0,0.00,0,10800000,"[14,14,14,14,14,78,14,14,78,78,64,64]",2023-06-17,"Image, People also ask, Indented, Related searches",informational,Organic
csk,78,78,1000,41,0.00,https://www.portakabin.com/lu-fr/etudes-de-cas/csk-food-enrichment/,0,0,0.00,0,103000000,"[29,8,5,7,8,10,3,13,8,13,16,100]",2023-06-20,"Local pack, Image pack, Reviews, Find results on, Twitter carousel, Indented, Related searches",commercial,Organic
ititan,76,76,90,41,0.23,https://www.portakabin.com/fr/nos-batiments/notre-gamme-de-produits/batiments-autonomes/titan/,0,0,0.00,0.01,740000000,"[0,0,0,0,0,0,0,0,0,0,100,0]",2023-06-21,"Top stories, Image pack, Sitelinks, Image, Twitter carousel, Indented, Address pack, See results about",informational,Organic
8 rue de l université lyon,49,49,50,14,0.00,https://www.portakabin.com/fr/etudes-de-cas/universite-de-lyon-2/,0,0,0.00,0,98,"[18,18,100,100,100,100,81,0,0,0,0,0]",2023-06-02,"Sitelinks, Reviews, Image, Indented, Address pack, Related searches",informational,Organic
hopital longjumeau urgences,55,55,70,19,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-de-longjumeau/,0,0,0.00,0,14000,"[0,23,0,0,33,66,100,66,52,23,42,23]",2023-06-14,"Local pack, Image pack, Reviews, Image, Find results on, Indented, Related searches","commercial, navigational",Organic
templemars lille,23,23,110,20,0.00,https://www.portakabin.com/fr/nos-agences/agence-de-lille/,0,0,0.00,0,421000,"[78,100,100,78,78,78,100,78,50,64,64,78]",2023-05-31,"Instant answer, Image pack, Reviews, Image, Indented, Related searches, See results about",informational,Organic
espace modulaire,8,8,110,29,1.39,https://www.portakabin.com/fr/,0,0,0.00,0.67,6330000,"[82,100,82,41,23,82,100,82,64,100,41,100]",2023-06-01,"Local pack, Image pack, Reviews, Image, People also ask, Find results on, Indented, Related searches",commercial,Organic
bâtiment modulaire,9,9,170,39,2.64,https://www.portakabin.com/fr/,0,0,0.00,1,4570000,"[44,35,54,15,23,11,18,23,23,23,28,23]",2023-06-13,"Local pack, Image pack, Sitelinks, Reviews, Image, Ads bottom, Find results on, Indented, Related searches",commercial,Organic
bâtiment modulaire,10,10,170,39,2.64,https://www.portakabin.com/fr/pourquoi-modulaire/quest-ce-que-la-construction-modulaire/,0,0,0.00,1,4570000,"[44,35,54,15,23,11,18,23,23,23,28,23]",2023-06-13,"Local pack, Image pack, Sitelinks, Reviews, Image, Ads bottom, Find results on, Indented, Related searches",commercial,Organic
maire saint chamas,30,30,320,18,0.00,https://www.portakabin.com/fr/etudes-de-cas/mairie-de-saint-chamas/,0,0,0.00,0,553000,"[100,66,66,66,81,54,81,54,66,81,100,66]",2023-06-25,"Knowledge panel, Sitelinks, Featured snippet, Image, People also ask, Indented, Related searches","informational, navigational",Organic
ag barr,43,43,70,39,0.00,https://www.portakabin.com/gb-en/case-studies/ag-barr/,0,0,0.00,0,22700000,"[33,33,52,33,42,42,33,42,42,14,42,14]",2023-06-16,"Knowledge panel, Sitelinks, Reviews, Indented, Related searches",navigational,Organic
cabinet medical moelan sur mer,81,81,90,21,0.00,https://www.portakabin.com/fr/etudes-de-cas/,0,0,0.00,0,92,"[11,11,100,64,52,52,52,64,52,41,52,52]",2023-06-03,"Local pack, Image pack, Reviews, Find results on, Indented, Related searches",commercial,Organic
centre hospitalier de lens photos,22,22,320,31,0.00,https://www.portakabin.com/fr/etudes-de-cas/centre-hospitalier-de-lens/,0,0,0.00,0,77,"[100,36,36,44,2,54,66,44,66,54,44,19]",2023-06-14,"Local pack, Image pack, Reviews, Image, Find results on, Indented, Related searches",commercial,Organic
mairie souppes sur loing,21,21,480,23,0.00,https://www.portakabin.com/fr/etudes-de-cas/mairie-de-souppes-sur-loing/,0,0,0.00,0,84100,"[100,100,81,66,81,81,66,66,100,66,100,66]",2023-06-23,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches",navigational,Organic
crèche 1 2 3 soleil,49,49,260,11,1.14,https://www.portakabin.com/fr/etudes-de-cas/creche-1-2-3-soleil/,0,0,0.00,0.01,2420000,"[81,100,65,53,100,100,81,65,100,53,53,43]",2023-06-06,"Local pack, Image pack, Video Carousel, Find results on, Indented, Related searches",commercial,Organic
marques deposees,39,39,140,29,0.69,https://www.portakabin.com/fr/a-propos-de-nous/marques-deposees/,0,0,0.00,0.08,56400000,"[23,36,12,2,100,7,3,2,2,1,3,10]",2023-06-21,"Reviews, Image, People also ask, Indented, Related searches","commercial, informational",Organic
endomagé,89,89,390,39,0.00,https://www.portakabin.com/fr/faqs/gestion-et-livraison-de-votre-batiment/que-se-passe-t-il-si-mon-batiment-est-endommage/,0,0,0.00,0,14600000,"[100,76,45,0,0,20,13,0,100,0,0,3]",2023-06-13,"Image pack, Reviews, Featured snippet, Indented, Related searches",informational,Organic
studio préfabriqué,63,63,90,18,0.54,https://www.portakabin.com/fr/nos-batiments/autres-utilisations/salles-de-fitness-et-studio-de-danse/,0,0,0.00,1,187000,"[64,35,64,78,64,64,78,78,78,100,100,64]",2023-06-24,"Sitelinks, Reviews, Image, Indented, Related searches",commercial,Organic
container kaufen,95,95,40,27,0.67,https://www.portakabin.com/de/warum-portakabin/beschaffung/kauf/containeranlage-gebraucht/,0,0,0.00,0.85,19700000,"[11,11,11,100,11,17,11,11,17,11,11,11]",2023-06-15,"Local pack, Image pack, Sitelinks, Image, Ads bottom, People also ask, Find results on, Related searches",commercial,Organic
1 2 3 soleil crèche,46,46,40,12,0.31,https://www.portakabin.com/fr/etudes-de-cas/creche-1-2-3-soleil/,0,0,0.00,0.03,2970000,"[18,18,18,18,18,18,27,27,100,18,81,18]",2023-06-05,"Local pack, Image pack, Featured snippet, Video Carousel, People also ask, Find results on, Indented, Related searches",informational,Organic
bureau préfabriqué occasion,3,3,40,7,0.80,https://www.portakabin.com/fr/nos-batiments/bureaux-de-chantier/bureau-modulaire-occasion/,0,0,0.00,1,85,"[27,18,18,27,36,27,27,18,100,36,81,18]",2023-06-15,"Local pack, Reviews, Image, Find results on, Indented, Related searches",commercial,Organic
médiathèque calais,31,30,390,28,0.00,https://www.portakabin.com/fr/etudes-de-cas/mediatheque-de-calais/,0,0,0.00,0,1310000,"[81,66,66,100,100,66,66,66,66,66,100,100]",2023-06-25,"Local pack, Image pack, Sitelinks, Reviews, Find results on, Related searches","navigational, transactional",Organic
dentiste templemars,54,54,320,21,0.00,https://www.portakabin.com/fr/nos-batiments/etablissements-de-sante/clinique/medecine-generale-et-cabinets-dentaires/,0,0,0.00,0,75,"[66,66,66,66,81,81,43,54,81,66,54,66]",2023-06-14,"Local pack, Reviews, Featured snippet, People also ask, Find results on, Indented, Related searches",commercial,Organic
batiment autonome,25,25,40,27,2.13,https://www.portakabin.com/fr/nos-batiments/notre-gamme-de-produits/batiments-autonomes/,0,0,0.00,0.08,911000,"[18,18,18,18,100,100,18,18,18,18,100,18]",2023-06-07,"Knowledge panel, Reviews, People also ask, Related searches",informational,Organic
hopital americain interieur,18,18,70,29,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-americain-de-paris/,0,0,0.00,0,4650000,"[3,3,3,3,3,18,18,18,18,18,15,18]",2023-06-12,"Local pack, Image pack, Reviews, People also ask, Related searches",transactional,Organic
última,35,35,140,39,0.74,https://www.portakabin.com/fr/nos-batiments/notre-gamme-de-produits/batiments-assemblables/ultima/,0,0,0.00,0.03,4410000000,"[100,100,100,82,100,100,11,100,0,0,100,100]",2023-06-09,"Image pack, Sitelinks, Reviews, Image, People also ask, Indented, Related searches",commercial,Organic
mon bâtiment,12,12,50,29,0.00,https://www.portakabin.com/fr/faqs/gestion-et-livraison-de-votre-batiment/que-se-passe-t-il-si-mon-batiment-est-endommage/,0,0,0.00,0.01,233000000,"[5,5,5,5,5,100,10,5,17,5,5,5]",2023-06-13,"Knowledge panel, Image pack, Sitelinks, Reviews, Indented, Related searches",navigational,Organic
hopital de longjumeau urgence,54,54,40,17,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-de-longjumeau/,0,0,0.00,0,99,"[5,5,28,5,5,5,5,28,12,5,5,5]",2023-06-07,"Knowledge panel, Image pack, Reviews, Image, Indented, Related searches","navigational, transactional",Organic
synonyme locaux,27,27,140,29,0.00,https://www.portakabin.com/fr/nos-batiments/etablissements-scolaires/locaux-techniques/,0,0,0.00,0,3170000,"[0,53,34,21,34,53,53,34,65,43,100,43]",2023-06-24,"Featured snippet, People also ask, Indented, Related searches",informational,Organic
sepem 2023,33,33,110,17,0.00,https://www.portakabin.com/fr/actualites-et-evenements/evenements/sepem2/,0,0,0.00,0,207000,"[9,42,80,42,100,100,9,9,66,80,9,42]",2023-05-30,"Knowledge panel, Image pack, Sitelinks, Reviews, Indented, Related searches",navigational,Organic
bloc sanitaire préfabriqué pour camping-car,61,61,110,8,0.36,https://www.portakabin.com/fr/nos-batiments/notre-gamme-de-produits/bloc-sanitaire-prefabrique/pmr-accessibilite/,0,0,0.00,0.41,4480,"[11,0,0,0,80,100,65,34,42,34,53,65]",2023-06-05,"Image pack, Sitelinks, Reviews, Image, Indented, Related searches",informational,Organic
université d oxford,42,42,1300,23,1.48,https://www.portakabin.com/fr/etudes-de-cas/universite-oxford/,0,0,0.00,0.04,0,"[36,36,0,44,66,66,0,36,27,36,44,52]",2023-06-22,"Carousel, Sitelinks, Reviews, Image, People also ask, Related searches",commercial,Organic
hôpital américain de paris photos,27,27,880,37,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-americain-de-paris/,0,0,0.00,0,100,"[6,6,55,62,62,100,81,81,81,20,45,16]",2023-06-23,"Knowledge panel, Image pack, Sitelinks, Reviews, People also ask, Related searches",navigational,Organic
agence de com rouen,45,45,40,29,1.72,https://www.portakabin.com/fr/nos-agences/agence-de-rouen/,0,0,0.00,0.05,18200000,"[18,27,18,18,36,100,27,18,27,18,18,100]",2023-06-24,"Local pack, Reviews, Featured snippet, Image, Find results on, Related searches",commercial,Organic
bombardier transports,12,12,210,41,0.00,https://www.portakabin.com/fr/etudes-de-cas/bombardier-transports/,0,0,0.00,0,13900000,"[100,81,81,65,65,81,65,53,81,53,81,53]",2023-06-11,"Knowledge panel, Local pack, Image pack, Sitelinks, People also ask, Indented, Related searches",informational,Organic
pacemaker.,92,92,70,32,0.23,https://www.portakabin.com/fr/nos-batiments/notre-gamme-de-produits/batiments-autonomes/pacemaker/,0,0,0.00,0.01,57400000,"[0,1,0,0,0,0,0,0,100,0,0,0]",2023-05-31,"Knowledge panel, Featured snippet, Image, People also ask, Indented, Related searches",informational,Organic
l hôpital americain paris,83,83,50,32,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-americain-de-paris/,0,0,0.00,0.02,370000,"[100,100,100,100,63,100,36,0,0,0,0,0]",2023-06-09,"Knowledge panel, Sitelinks, Reviews, Image, People also ask, FAQ, Indented, Related searches",navigational,Organic
bureau rennes,78,78,210,16,2.18,https://www.portakabin.com/fr/nos-agences/agence-de-rennes/,0,0,0.00,0.37,45400000,"[65,80,65,80,100,100,80,80,100,80,80,42]",2023-06-24,"Local pack, Reviews, Image, Find results on, Related searches",commercial,Organic
grand-couronne,79,79,480,40,0.00,https://www.portakabin.com/fr/etudes-de-cas/mairie-de-grand-couronne/,0,0,0.00,0,41000000,"[0,0,0,0,0,0,0,0,100,44,0,0]",2023-06-12,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, People also ask, Indented, Related searches",navigational,Organic
ailes marine,47,47,70,27,0.00,https://www.portakabin.com/fr/actualites-et-evenements/actualites/iberdrola/,0,0,0.00,0.01,5850000,"[63,45,45,45,45,81,63,81,81,27,100,63]",2023-06-15,"Local pack, Image pack, Sitelinks, Reviews, Image, Video Carousel, Find results on, Indented, Related searches","commercial, navigational",Organic
salle de soin,14,14,210,14,0.00,https://www.portakabin.com/fr/nos-batiments/etablissements-de-sante/clinique/salles-de-consultations-et-de-soins/,0,0,0.00,0,42700000,"[53,53,53,81,81,81,81,53,28,53,34,100]",2023-05-30,"Knowledge panel, Image pack, Reviews, Image, People also ask, Indented, Related searches",informational,Organic
synonyme local,38,38,390,30,0.00,https://www.portakabin.com/fr/nos-batiments/etablissements-scolaires/locaux-techniques/,0,0,0.00,0,9470000,"[81,66,54,35,66,81,81,66,100,81,81,81]",2023-06-23,"Featured snippet, People also ask, Indented, Related searches",informational,Organic
ville yutz,54,54,50,40,0.00,https://www.portakabin.com/fr/etudes-de-cas/ville-de-yutz/,0,0,0.00,0,1150000,"[15,42,42,7,42,7,7,42,7,7,7,34]",2023-05-30,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, People also ask, Related searches",navigational,Organic
hopital longjumeau urgence,61,61,140,19,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-de-longjumeau/,0,0,0.00,0,40900,"[65,80,42,42,42,26,34,26,65,53,65,34]",2023-06-02,"Knowledge panel, Image pack, Reviews, Image, Indented, Related searches",informational,Organic
l'hôpital americain paris,79,79,50,33,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-americain-de-paris/,0,0,0.00,0.02,291000,"[18,27,27,18,18,100,63,18,45,63,63,45]",2023-05-31,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, People also ask, FAQ, Indented, Related searches",navigational,Organic
portq,67,67,210,40,0.00,https://www.portakabin.com/fr/a-propos-de-nous/marques-deposees/portaloo-ou-porta-loo/,0,0,0.00,0,1570000000,"[28,44,18,15,23,23,23,81,81,100,0,0]",2023-06-23,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches","informational, transactional",Organic
ensp patisserie,44,44,110,27,0.79,https://www.portakabin.com/fr/etudes-de-cas/ecole-nationale-superieure-de-patisserie/,0,0,0.00,0.07,96,"[42,42,33,23,66,52,52,52,100,66,80,66]",2023-06-24,"Knowledge panel, Sitelinks, Reviews, Image, People also ask, FAQ, Recipes, Indented, Related searches",transactional,Organic
zone industrielle marseille,83,83,260,10,0.00,https://www.portakabin.com/fr/nos-agences/agence-de-marseille/,0,0,0.00,0,4060000,"[66,82,53,43,53,66,100,82,66,66,35,35]",2023-06-11,"Knowledge panel, Reviews, Image, People also ask, Indented, Related searches",navigational,Organic
maison modulaire occasion,37,37,70,15,0.38,https://www.portakabin.com/fr/,0,0,0.00,1,728000,"[18,18,45,100,36,27,45,63,100,100,100,100]",2023-06-10,"Local pack, Reviews, Image, Find results on, Indented, Related searches",commercial,Organic
